Issue_Type	Issue_ID	Chromosome	Accession_1	Accession_2	Report_Type	Summary	Status	Status_Text	Description	Experiment_Type	Update	External_Information_Type	Resolution_Summary	Resolution_Information	Patch_Type	Fixed_in_Version	Affected_Version	Patch_GenBank_Accession	Patch_RefSeq_Accession	Patch_Region_Name	Shortform_Location_Information
GRC Housekeeping	ZG-5703	12	CR385067.9	CR385067.9	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CR385067.9 trimmed and resubmitted to remove high variation join with CR848736.10"	na	2014-01-08T06:15:27.000-0500	na	GRC Resolved by Electronic Means	"CR385067 has received an acc.ver update to CR385067.10. This submission update changes the sequence length, removing high variation join with overlapping component CR848736.10"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:24926466:@:25132879:@:9:@@@:CR385067:::9:@@@:CR385067:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-5704	12	CU695011.13	CU695011.13	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CU695011.13 trimmed and resubmitted to remove high variation join with CR932360.11"	na	2014-01-08T06:13:29.000-0500	na	GRC Resolved by Electronic Means	"CU695011 has received an acc.ver update to CU695011.14. This submission update changes the sequence length, removing high variation join with overlapping component CR932360.11"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:30290417:@:30419121:@:13:@@@:CU695011:::13:@@@:CU695011:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:32079804:@:32198144:@:13:@@@:CU695011:::13:@@@:CU695011:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-5705	12	CR354534.15	CR354534.15	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CR354534.15 trimmed and resubmitted to remove high variation join with CR381684.9 and CR751608.20"	na	2014-01-08T06:11:36.000-0500	na	GRC Resolved by Electronic Means	"CR354534 has received an acc.ver update to CR354534.16. This submission update changes the sequence length, removing high variation joins with overlapping components CR381684.9 and CR751608.20"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:30514236:@:30724548:@:15:@@@:CR354534:::15:@@@:CR354534:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:32390160:@:32477163:@:15:@@@:CR354534:::15:@@@:CR354534:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-5706	12	FP236187.8	FP236187.8	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"FP236187.8 trimmed and resubmitted to remove high variation join with FP245468.5"	na	2014-01-08T06:09:44.000-0500	na	GRC Resolved by Electronic Means	"FP236187 has received an acc.ver update to FP236187.9. This submission update changes the sequence length, removing high variation join with overlapping component FP245468.5"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:33021778:@:33136975:@:8:@@@:FP236187:::8:@@@:FP236187:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:34461183:@:34576384:@:8:@@@:FP236187:::8:@@@:FP236187:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-5707	12	CU469520.3	CU469520.3	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CU469520.3 trimmed and resubmitted to remove high variation join with CU694198.14"	na	2014-01-08T06:07:58.000-0500	na	GRC Resolved by Electronic Means	"CR469520 has received an acc.ver update to CR469520.4. This submission update changes the sequence length, removing high variation join with overlapping component CU694198.14"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:35452949:@:35490329:@:3:@@@:CU469520:::3:@@@:CU469520:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:35731307:@:35768946:@:3:@@@:CU469520:::3:@@@:CU469520:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-5710	12	CR450826.8	CR450826.8	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CR450826.8 trimmed and resubmitted to remove high variation join with CU693437.6"	na	2014-01-08T06:06:04.000-0500	na	GRC Resolved by Electronic Means	"CR450826 has received an acc.ver update to CR450826.9. This submission update changes the sequence length, removing high variation join with overlapping component CU693437.6"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:35256701:@:35395538:@:8:@@@:CR450826:::8:@@@:CR450826:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:35829653:@:35965194:@:8:@@@:CR450826:::8:@@@:CR450826:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-5711	12	AL935194.4	AL935194.4	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"AL935194.4 trimmed and resubmitted to remove high variation join with CU459210.4"	na	2014-01-07T09:14:46.000-0500	na	GRC Resolved by Electronic Means	"AL935194 has received and acc.ver update to AL935194.5. This submission update changes the sequence length, removing high variation join with overlapping component CU459210.4"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:35109914:@:35254124:@:4:@@@:AL935194:::4:@@@:AL935194:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:35969771:@:36113335:@:4:@@@:AL935194:::4:@@@:AL935194:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-5712	12	CR932362.9	CR932362.9	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CR932362.9 trimmed and resubmitted to remove high variation join with CU459169.7"	na	2014-01-07T09:12:37.000-0500	na	GRC Resolved by Electronic Means	"CR932362 has received an acc.ver update to CR932362.10. This submission update changes the sequence length, removing high variation join with overlapping component CU459169.7"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:34332487:@:34523381:@:9:@@@:CR932362:::9:@@@:CR932362:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:36734610:@:36889938:@:9:@@@:CR932362:::9:@@@:CR932362:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-5714	12	CT573318.9	CT573318.9	TPF Analysis	"Component CT573318.9 to be removed from TPF as redundant"	Resolved	"none"	"CT573318.9 is redundant under components CU459056.15 and BX255898.9 and will be removed from the TPF."	na	2013-12-11T10:01:36.000-0500	na	GRC Resolved by Electronic Means	"Component CT573318.9 has been removed from the TPF as redundant under components CU459056.15 and BX255898.9.\nA certificate citing CT573318.9 as evidence, has been submitted for the short overlap between the components CU459056.15 and BX255898.9."	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:36036695:@:36215241:@:9:@@@:CT573318:::9:@@@:CT573318:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:37859546:@:38041969:@:9:@@@:CT573318:::9:@@@:CT573318:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-5718	12	CR339063.8	CR339063.8	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CR339063.8 trimmed and resubmitted to remove high variation join with CU635190.6 and CR391994.10"	na	2014-01-07T09:10:43.000-0500	na	GRC Resolved by Electronic Means	"CR339063 has received and acc.ver update to CR339063.9. This submission update changes the sequence length, removing high variation joins with overlapping components CR391994.10 and CU635190.6"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:38926800:@:39093103:@:8:@@@:CR339063:::8:@@@:CR339063:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:40711648:@:40821170:@:8:@@@:CR339063:::8:@@@:CR339063:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-5719	12	BX000980.13	BX000980.13	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"BX000980.13 trimmed and resubmitted to remove high variation join with BX571792.9 and CT737148.7"	na	2014-01-07T07:42:34.000-0500	na	GRC Resolved by Electronic Means	"BX000980 has received and acc.ver update to BX000980.14. This submission update changes the sequence length, removing high variation joins with overlapping components BX571792.9 and CT737148.7"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:41214399:@:41384247:@:13:@@@:BX000980:::13:@@@:BX000980:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:42843017:@:43012207:@:13:@@@:BX000980:::13:@@@:BX000980:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-5722	12	BX072562.13	BX072562.13	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"BX072562.13 trimmed and resubmitted to remove high variation join with FP236323.10"	na	2014-01-07T07:56:54.000-0500	na	GRC Resolved by Electronic Means	"BX072562 has received and acc.ver update to BX072562.14. This submission update changes the sequence length, removing high variation join with overlapping component FP236323.10"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:40865691:@:40980138:@:13:@@@:BX072562:::13:@@@:BX072562:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:43420060:@:43480649:@:13:@@@:BX072562:::13:@@@:BX072562:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-5723	12	CU138517.8	CU138517.8	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CU138517.8 trimmed and resubmitted to remove high variation join with BX005196.15"	na	2014-01-07T07:54:36.000-0500	na	GRC Resolved by Electronic Means	"CU138517 has received and acc.ver update to CU138517.9. This submission update changes the sequence length, removing high variation join with overlapping component BX005196.15"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:40655152:@:40793461:@:8:@@@:CU138517:::8:@@@:CU138517:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:43665859:@:43691188:@:8:@@@:CU138517:::8:@@@:CU138517:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-5725	12	CU595866.5	CU595866.5	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CU595866.5 trimmed and resubmitted to remove high variation join with CU565473.8"	na	2014-01-07T07:53:21.000-0500	na	GRC Resolved by Electronic Means	"CU595866 has received and acc.ver update to CU595866.6. This submission update changes the sequence length, removing high variation join with overlapping component CU565473.8"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:45643235:@:45676004:@:5:@@@:CU595866:::5:@@@:CU595866:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:46757402:@:46792502:@:5:@@@:CU595866:::5:@@@:CU595866:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-5730	12	CR925701.8	CR925701.8	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CR925701.8 trimmed and resubmitted to remove high variation join with CU638869.11"	na	2014-01-07T07:50:32.000-0500	na	GRC Resolved by Electronic Means	"CR925701 has received and acc.ver update to CR925701.9. This submission update changes the sequence length, removing high variation join with overlapping component CU855552.7"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:34214273:@:34275784:@:8:@@@:CR925701:::8:@@@:CR925701:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:36976967:@:37008152:@:8:@@@:CR925701:::8:@@@:CR925701:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-5733	12	FP103002.3	FP103002.3	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"FP103002.3 trimmed and resubmitted to remove high variation join with CU611055.2"	na	2014-01-07T07:48:32.000-0500	na	GRC Resolved by Electronic Means	"FP103002 has received and acc.ver update to FP103002.4. This submission update changes the sequence length, removing high variation join with overlapping component CU611055.2"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:48807356:@:48903211:@:3:@@@:FP103002:::3:@@@:FP103002:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:50263162:@:50289841:@:3:@@@:FP103002:::3:@@@:FP103002:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-5741	12	CU565470.17	CU565470.17	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CU565470.17 trimmed and resubmitted to remove high variation join with CU611052.1 and CU607101.8"	na	2014-01-07T07:48:47.000-0500	na	GRC Resolved by Electronic Means	"CU565470 has received and acc.ver update to CU565470.18. This submission update changes the sequence length, removing high variation joins with overlapping components CU607101.8 and CU611052.1"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:47534828:@:47568829:@:17:@@@:CU565470:::17:@@@:CU565470:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:48732543:@:48772479:@:17:@@@:CU565470:::17:@@@:CU565470:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Path Problem	ZG-5908	12	AL935197.7	BX323464.18	Optical Map	"Contig orientation problems"	Resolved	"none"	"Optical map analysis indicates an incorrect contig orentiations in the clone path between components AL935197.7 and BX323464.18. This affects the following JIRA issues ZG-3226, ZG-5642 and ZG-5643"	na	2015-07-23T17:46:48.000-0400	na	GRC Resolved by Electronic Means	"The contigs ctg1148 and ctg141 changed orientation in the chromosome 12 reference assembly based on optical map analysis."	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:4573970:@:4948062:@:7:@@@:AL935197:::18:@@@:BX323464:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:5177182:@:6040033:@:7:@@@:AL935197:::18:@@@:BX323464:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5909	12	CU571308.3	BX276093.11	TPF Analysis	"Chr12 gap problem"	Awaiting Exptl Data	"18-FEB-14: ZFOS-133C10 has completed sequence production and a draft assembly has been submitted\n11-NOV-13: ZFOS-335F6 contigs have been ordered and orientated\n28-NOV-12: DKEY-52F15 has entered the sequencing pipeline\nAccession for ZFOS-335F6: FO704676\nAccession for ZFOS-133C10: FO818653"	"There is a gap in the chromosome between components CU571308.3 and BX276093.11"	Clone Sequencing	2015-07-23T17:47:05.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:4246141:@:4573969:@:3:@@@:CU571308:::11:@@@:BX276093:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:4963514:@:5406417:@:3:@@@:CU571308:::11:@@@:BX276093:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5910	12	AL935197.7	BX323464.18	TPF Analysis	"Chr12 gap problem"	Awaiting Exptl Data	"27-JAN-12: DKEYP-102B9 has been cancelled"	"There is a gap in the chromosome between components AL935197.7 and BX323464.18"	Clone Sequencing	2015-07-23T17:47:13.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:4573970:@:4948062:@:7:@@@:AL935197:::18:@@@:BX323464:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:5177182:@:6040033:@:7:@@@:AL935197:::18:@@@:BX323464:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5911	12	CU468219.9	BX294177.35	TPF Analysis	"Chr12 gap problem"	Awaiting Exptl Data	"31-JAN-14: CH211-17G17 has been cancelled\n28-NOV-12: CH211-23F16 has entered the sequencing pipeline"	"There is a gap in the chromosome between components CU468219.9 and BX294177.35"	Clone Sequencing	2015-07-23T17:47:13.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:5581364:@:5909228:@:9:@@@:CU468219:::35:@@@:BX294177:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:6043267:@:6626308:@:9:@@@:CU468219:::35:@@@:BX294177:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6118	12	AL935114.8	AL935114.8	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"AL935114.8 trimmed and ersubmitted to remove high variation join with CU914622.9"	na	2014-03-05T07:18:11.000-0500	na	GRC Resolved by Electronic Means	"AL935114 has recieved an acc.ver update to AL935114.9. This submission update changes the sequence length, removing the high variation join with overlapping component CU914622.9"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:43939270:@:44088482:@:8:@@@:AL935114:::8:@@@:AL935114:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651619.3:@:NC_007127.5:@:CHROMOSOME:@:2128838:@:2281014:@:8:@@@:AL935114:::8:@@@:AL935114:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Path Problem	ZG-6768	12	FP074869.4	CU607078.1	TPF Analysis	"Strand sequencing information indicates components in wrong orientation"	Resolved	"none"	"Strand sequencing information indicates that overlapping components from contig ctg10189 are in the wrong orientation in the reference assembly."	na	2015-07-23T17:47:06.000-0400	na	GRC Resolved by Electronic Means	"Orientation of overlapping components from contig ctg10189 has been changed in the TPF following analysis of strand sequencing data.\nThis affects the following gap tickets ZG-3144 and ZG-3145."	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:174789:@:236052:@:4:@@@:FP074869:::1:@@@:CU607078:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:187468:@:248731:@:4:@@@:FP074869:::1:@@@:CU607078:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Path Problem	ZG-6769	12	CU611036.9	CU611036.9	TPF Analysis	"Strand sequencing information indicates components in wrong orientation"	Resolved	"none"	"Strand sequencing information indiactes that component from contig ctg10149 is in the wrong orientation in the reference assembly."	na	2015-07-23T17:47:14.000-0400	na	GRC Resolved by Electronic Means	"Orientation of component from contig ctg10149 has been changed in the TPF following analysis of strand sequencing data.\nThis affects the following gap tickets ZG-3145 and ZG-3146."	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:256683:@:294479:@:9:@@@:CU611036:::9:@@@:CU611036:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651615.3:@:NC_007123.5:@:CHROMOSOME:@:274326:@:312122:@:9:@@@:CU611036:::9:@@@:CU611036:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Path Problem	ZG-6770	12	CU469520.4	CU855552.7	TPF Analysis	"Strand sequencing information indicates components in wrong orientation"	Resolved	"none"	"Strand sequencing information indicates that overlapping components from contig ctg1155 are in the wrong orientation in the reference assembly."	na	2015-07-23T17:47:01.000-0400	na	GRC Resolved by Electronic Means	"Orientation of overlapping components from contig ctg1155 has been changed in the TPF following analysis of strand sequencing data.\nThis affects the following gap tickets ZG-3831 and ZG-3832"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002896.1:@:NC_007123.6:@:CHROMOSOME:@:34156618:@:35490329:@:4:@@@:CU469520:::7:@@@:CU855552:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
