id	chr	SuccessfullyMapped	MappedSeqInfo.GenBankID	MappedSeqInfo.RefSeqID	MappedSeqInfo.SequenceType	ChrStart	ChrEnd	MappedVersionNumbers	MappedVersionAccessions	Accession1Method	Accession2Method	AssemblyName	GenBankAssemblyAcc	RefSeqAssemblyAcc	AssemblyStatus
HG-2185	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	6287819	6474209	5,5	AC006057,AC006057	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2185	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	6178653	6365043	5,5	AC006057,AC006057	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2186	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	6907581	7120084	1,1	U47924,U47924	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2186	12	MAPPED	JH720444.2	NW_003871083.2	ALT_SCAFFOLD	1	172630	1,1	U47924,U47924	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2186	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	6798415	6971047	1,1	U47924,U47924	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2187	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	54428130	54624612	37,37	AC023794,AC023794	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2187	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	54034346	54230828	37,37	AC023794,AC023794	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2188	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	86629334	86790829	14,14	AC079865,AC079865	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2188	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	86235556	86397051	14,14	AC079865,AC079865	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2189	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	108924268	109018837	6,6	AC008119,AC008119	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2189	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	108530491	108625061	6,6	AC008119,AC008119	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2190	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	10953894	11530320	17,12	AC006518,AC010176	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2190	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	10801295	11377386	17,12	AC006518,AC010176	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2190	12	MAPPED	KI270904.1	NT_187658.1	ALT_SCAFFOLD	1	572349	17,12	AC006518,AC010176	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2227	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	8508694	8623987	10,10	AC092865,AC092865	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2227	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	8356098	8471391	10,10	AC092865,AC092865	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2246	12	MAPPED	GL383548.1	NW_003315937.1	ALT_SCAFFOLD	1	2465	1,1	AEKP01194575,AEKP01194575	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2246	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	132224363	132225961	1,1	AEKP01194575,AEKP01194575	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2247	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	122514674	122530623	1,1	AEKP01164321,AEKP01164321	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2247	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	122092845	122095520	1,1	AEKP01164321,AEKP01164321	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2247	12	MAPPED	KN538370.1	NW_011332697.1	ALT_SCAFFOLD	19034	49325	1,1	AEKP01164321,AEKP01164321	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2248	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	132706205	132706992	1,1	AEKP01194576,AEKP01194576	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2248	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	132222448	132223362	1,1	AEKP01194576,AEKP01194576	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2276	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	132704997	132837260	1,3	AC232989,AC233270	component	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2276	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	132220452	132260674	1,3	AC232989,AC233270	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2293	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	34702265	34856694	4,4	AC144535,AC144535	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2293	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	34549330	34703759	4,4	AC144535,AC144535	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-23	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	17889133	18071123	27,27	AC087774,AC087774	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-23	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	17736199	17918189	27,27	AC087774,AC087774	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-23	12	MAPPED	KN196482.1	NW_009646204.1	ALT_SCAFFOLD	16787	200647	27,27	AC087774,AC087774	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2338	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	121406746	121576747	15,15	AC079602,AC079602	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2338	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	120968943	121138944	15,15	AC079602,AC079602	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-260	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	120630285	120737005	1,1	AC004263,AC004263	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-260	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	120192482	120299202	1,1	AC004263,AC004263	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-273	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	120630285	120737005	1,1	AC004263,AC004263	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-273	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	120192482	120299202	1,1	AC004263,AC004263	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-344	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	6907581	7120084	1,1	U47924,U47924	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-344	12	MAPPED	JH720444.2	NW_003871083.2	ALT_SCAFFOLD	1	172630	1,1	U47924,U47924	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-344	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	6798415	6971047	1,1	U47924,U47924	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-345	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	6907581	7120084	1,1	U47924,U47924	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-345	12	MAPPED	JH720444.2	NW_003871083.2	ALT_SCAFFOLD	1	172630	1,1	U47924,U47924	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-345	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	6798415	6971047	1,1	U47924,U47924	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-353	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	108924268	109018837	6,6	AC008119,AC008119	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-353	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	108530491	108625061	6,6	AC008119,AC008119	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-363	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	102331727	102514563	25,25	AC079907,AC079907	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-363	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	101937949	102120785	25,25	AC079907,AC079907	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-365	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	9837714	10016111	17,17	AC007068,AC007068	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-365	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	9685118	9863512	17,17	AC007068,AC007068	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-395	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	122032130	122096824	11,11	AC140062,AC140062	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-395	12	MAPPED	KB663607.2	NW_004504303.2	ALT_SCAFFOLD	270228	334922	11,11	AC140062,AC140062	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-395	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	121594225	121658918	11,11	AC140062,AC140062	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-56	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	7176846	7247411	17,10	AC140077,AC094008	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-56	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	7069542	7094815	17,10	AC140077,AC094008	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-57	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	76467411	76678713	1,3	AC154095,AC093718	alignment	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-57	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	76073631	76284933	1,3	AC154095,AC093718	alignment	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-58	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	122495641	122608323	1,5	AC156455,AC145421	component	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-58	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	122057735	122123776	1,5	AC156455,AC145421	component	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-58	12	MAPPED	KN538370.1	NW_011332697.1	ALT_SCAFFOLD	1	64733	1,5	AC156455,AC145421	component	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-675	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	40855224	40955324	34,34	AC024935,AC024935	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-675	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	40461422	40561522	34,34	AC024935,AC024935	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-731	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	132702993	132967794	6,3	AC145426,AC148477	alignment	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-731	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	132218448	132391208	6,3	AC145426,AC148477	alignment	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-768	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	76467411	76678713	1,3	AC154095,AC093718	alignment	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-768	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	76073631	76284933	1,3	AC154095,AC093718	alignment	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-777	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	80761380	80922113	24,24	AC083812,AC083812	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-777	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	80367600	80528334	24,24	AC083812,AC083812	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-858	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	60001	282464	3,21	AC215219,AC026369	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-858	12	MAPPED	GL582974.1	NW_003571048.1	ALT_SCAFFOLD	1	163298	3,21	AC215219,AC026369	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-858	12	MAPPED	GL877875.1	NW_003571049.1	ALT_SCAFFOLD	1	167313	3,21	AC215219,AC026369	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-858	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	10001	173298	3,21	AC215219,AC026369	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-858	12	MAPPED	GL877875.1	NW_003571049.1	ALT_SCAFFOLD	1	167313	3,21	AC215219,AC026369	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-891	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	48842430	49005367	26,26	AC089987,AC089987	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-891	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	48448647	48611584	26,26	AC089987,AC089987	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-924	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	60001	95739	3,3	AC215219,AC215219	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-924	12	MAPPED	GL582974.1	NW_003571048.1	ALT_SCAFFOLD	1	35739	3,3	AC215219,AC215219	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-924	12	MAPPED	GL877875.1	NW_003571049.1	ALT_SCAFFOLD	1	16621	3,3	AC215219,AC215219	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-924	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	10001	45739	3,3	AC215219,AC215219	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-924	12	MAPPED	GL877875.1	NW_003571049.1	ALT_SCAFFOLD	1	16621	3,3	AC215219,AC215219	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-930	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	11330217	11530320	12,12	AC010176,AC010176	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-930	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	11267409	11377386	12,12	AC010176,AC010176	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-930	12	MAPPED	KI270837.1	NT_187588.1	ALT_SCAFFOLD	1	814	12,12	AC010176,AC010176	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-930	12	MAPPED	KI270904.1	NT_187658.1	ALT_SCAFFOLD	462372	572349	12,12	AC010176,AC010176	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-983	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	7178850	7281540	1,2	AC154092,AC233309	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-983	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	7071546	7128944	1,2	AC154092,AC233309	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-996	12	MAPPED	CM000674.1	NC_000012.11	CHROMOSOME	132702993	132967794	6,3	AC145426,AC148477	alignment	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-996	12	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	132218448	132391208	6,3	AC145426,AC148477	alignment	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1034	13	MAPPED	CM000675.1	NC_000013.10	CHROMOSOME	114466769	114639948	4,14	BX088578,BX072579	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1034	13	MAPPED	CM000675.2	NC_000013.11	CHROMOSOME	113763796	113936975	4,14	BX088578,BX072579	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1070	13	MAPPED	CM000675.1	NC_000013.10	CHROMOSOME	114303493	114466768	2,1	BX537316,AC187648	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1070	13	MAPPED	CM000675.2	NC_000013.11	CHROMOSOME	113649178	113763795	2,1	BX537316,AC187648	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1071	13	MAPPED	CM000675.1	NC_000013.10	CHROMOSOME	114471929	114754355	14,2	BX072579,BX537329	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1071	13	MAPPED	CM000675.2	NC_000013.11	CHROMOSOME	113768956	113984941	14,2	BX072579,BX537329	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1085	13	MAPPED	CM000675.1	NC_000013.10	CHROMOSOME	112211203	112539096	8,8	AL359649,AL591932	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1085	13	MAPPED	CM000675.2	NC_000013.11	CHROMOSOME	111558856	111884782	8,8	AL359649,AL591932	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-118	13	MAPPED	CM000675.1	NC_000013.10	CHROMOSOME	114303493	114639948	2,14	BX537316,BX072579	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-118	13	MAPPED	CM000675.2	NC_000013.11	CHROMOSOME	113649178	113936975	2,14	BX537316,BX072579	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1327	13	MAPPED	CM000675.1	NC_000013.10	CHROMOSOME	19181184	19702992	16,23	AL359737,AL137001	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1327	13	MAPPED	CM000675.2	NC_000013.11	CHROMOSOME	18607044	19128852	16,23	AL359737,AL137001	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1514	13	MAPPED	CM000675.1	NC_000013.10	CHROMOSOME	19020001	19181183	11,11	AL138715,AL138715	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1514	13	MAPPED	CM000675.2	NC_000013.11	CHROMOSOME	18447861	18607043	11,11	AL138715,AL138715	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1522	13	MAPPED	CM000675.1	NC_000013.10	CHROMOSOME	86757985	86945132	2,3	FP565344,FP565796	curated	curated	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1522	13	MAPPED	CM000675.2	NC_000013.11	CHROMOSOME	86200738	86285357	2,3	FP565344,FP565796	curated	curated	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1522	13	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1523	13	MAPPED	CM000675.1	NC_000013.10	CHROMOSOME	112351995	112505994	1,2	BX537332,FP565798	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1523	13	MAPPED	CM000675.2	NC_000013.11	CHROMOSOME	111701648	111851680	1,2	BX537332,FP565798	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1524	13	MAPPED	CM000675.1	NC_000013.10	CHROMOSOME	114323994	114466768	3,1	FP565577,AC187648	alignment	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1524	13	MAPPED	CM000675.2	NC_000013.11	CHROMOSOME	113671679	113763795	3,1	FP565577,AC187648	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1525	13	MAPPED	CM000675.2	NC_000013.11	CHROMOSOME	113936976	113972537	3,3	FP565324,FP565325	component	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1525	13	MAPPED	KN538371.1	NW_011332698.1	ALT_SCAFFOLD	1	35563	3,3	FP565324,FP565325	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-156	13	MAPPED	CM000683.1	NC_000021.8	CHROMOSOME	11020084	11175233	8,8	AL161418,AL161418	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-156	13	MAPPED	KN538372.1	NW_011332699.1	ALT_SCAFFOLD	7	189739	8,8	AL161418,AL161418	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-157	13	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-157	13	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-158	13	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-158	13	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1602	13	MAPPED	CM000666.1	NC_000004.11	CHROMOSOME	190551753	190684480	3,6	AC234343,AC116622	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1730	13	MAPPED	CM000666.1	NC_000004.11	CHROMOSOME	190551753	190613112	3,3	AC234343,AC234343	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1730	13	MAPPED	CM000666.1	NC_000004.11	CHROMOSOME	190551753	190613116	3,3	AC234343,AC234343	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1730	13	MAPPED	KI270753.1	NT_187508.1	UNLOC_SCAFFOLD	1	40498	3,3	AC234343,AC234343	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1817	13	MAPPED	CM000675.2	NC_000013.11	CHROMOSOME	86200738	86285357	4,1	FO538767,FO624990	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1854	13	MAPPED	CM000675.1	NC_000013.10	CHROMOSOME	112946200	112978183	3,3	AC238892,AC238892	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1854	13	MAPPED	CM000675.1	NC_000013.10	CHROMOSOME	112946301	112973492	3,3	AC238892,AC238892	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1854	13	MAPPED	CM000675.1	NC_000013.10	CHROMOSOME	112924379	112978183	3,3	AC238892,AC238892	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1854	13	MAPPED	KI270838.1	NT_187592.1	ALT_SCAFFOLD	87192	124839	3,3	AC238892,AC238892	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1854	13	MAPPED	CM000675.2	NC_000013.11	CHROMOSOME	112291886	112323869	3,3	AC238892,AC238892	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1854	13	MAPPED	CM000675.2	NC_000013.11	CHROMOSOME	112270065	112323869	3,3	AC238892,AC238892	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1855	13	MAPPED	CM000675.1	NC_000013.10	CHROMOSOME	26353335	26387757	3,3	AC206479,AC206479	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1855	13	MAPPED	KI270839.1	NT_187593.1	ALT_SCAFFOLD	15062	53471	3,3	AC206479,AC206479	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1855	13	MAPPED	CM000675.2	NC_000013.11	CHROMOSOME	25779197	25813619	3,3	AC206479,AC206479	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1858	13	MAPPED	CM000683.1	NC_000021.8	CHROMOSOME	15322162	15352573	2,2	AC203639,AC203639	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1858	13	MAPPED	CM000675.1	NC_000013.10	CHROMOSOME	19424685	19458276	2,2	AC203639,AC203639	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1858	13	MAPPED	KI270840.1	NT_187594.1	ALT_SCAFFOLD	152195	191684	2,2	AC203639,AC203639	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1858	13	MAPPED	CM000675.2	NC_000013.11	CHROMOSOME	18850545	18884136	2,2	AC203639,AC203639	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1861	13	MAPPED	CM000675.1	NC_000013.10	CHROMOSOME	90294957	90329881	3,3	AC204972,AC204972	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1861	13	MAPPED	KI270841.1	NT_187595.1	ALT_SCAFFOLD	43740	82668	3,3	AC204972,AC204972	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
